id,week,title,url,thunmbnail,author,summary,genre,age,company
288,금요일,히어로 킬러,https://comic.naver.com/webtoon/list?titleId=766563&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/766563/thumbnail/thumbnail_IMAG10_82231e8b-6b4f-4237-91b9-b6001eafb349.jpg,꿀벌 / 벌꿀,"전쟁은 빌런들의 패배로 막을 내렸다.이제 세상은 부패한 히어로들이 지배하고 있다.그리고, 그런 히어로들 중 하나가 이화의 언니를 죽였다.언니를 죽인 게 누구인지는 모르지만 상관없다.한 놈씩 죽이다 보면 그중에 있을 테니까.이화는 매일 밤 영웅들을 사냥하는 빌런, 히어로 킬러가 된다. ?한 악당의 지독한 액션 활극.“모조리 죽이고, 빼앗아 주마!”","스토리, 액션",15세 이용가,네이버
289,금요일,그들이 사귀는 세상,https://comic.naver.com/webtoon/list?titleId=764130&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/764130/thumbnail/thumbnail_IMAG10_627030e0-4279-4ff6-8498-5b227d4d869c.jpg,율로,"비연애를 선언한 그날, 세울의 인생에 한 번도 없었던 세 명의 남자가 눈 앞에 나타난다. 꿈에 그리던 이상형, 평생 친구일 줄 알았던 남사친, 그리고 현실적인 조건이 우수한 소개팅남까지 한꺼번에 등장한다. 세울은 과연 자신의 비연애에 대한 신념을 끝까지 지켜나갈 수 있을까?","스토리, 로맨스",12세 이용가,네이버
290,금요일,달이 없는 나라,https://comic.naver.com/webtoon/list?titleId=780063&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/780063/thumbnail/thumbnail_IMAG10_2602d5aa-f820-4773-ba11-568b0fa3bd38.jpg,엥비,"온 나라의 모든 집안이 부계를 따르지만, 단 한 곳 황실만은 어머니로부터 딸에게 황위가 이어진다. 그리고 아들을 내세워 여황제의 눈에 들고자 하는 귀족들.  사랑조차 협잡이 되는 황궁에 홀로 던져진 태자 선요. 그녀는 선택해야 한다. 태자의 정실이 되는 것은 누구일까? 그리고 모든 것이 끝났을 때, 선요는 사랑과 권력을 둘 다 가질 수 있을까?","스토리, 로맨스",전체연령가,네이버
291,금요일,오!너의 리스크,https://comic.naver.com/webtoon/list?titleId=780267&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/780267/thumbnail/thumbnail_IMAG10_94577e33-c0e5-4590-8679-d552ecdf33af.jpg,바리,"국내 굴지의 대기업 재벌 3세 차 상무, 그 기업의 법무팀 사원 윤의민이 둘은 서로 잘 아는 사이이지만 둘의 관계가 알려지면 모두에게 위험하다.재벌 3세 차 상무로 인해 벌어지는 오너리스크 때문에","스토리, 드라마",15세 이용가,네이버
292,금요일,식인귀,https://comic.naver.com/webtoon/list?titleId=777272&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/777272/thumbnail/thumbnail_IMAG10_21fab1d1-dbca-48f3-8f14-49da0a810db3.jpg,선택길,주식 사기를 당해 전 재산을 날리고 취업 실패로 어렵게 살아가고 있던 최광식.공포 컨텐츠 방송으로 돈을 벌게 해준다는 친구의 권유로 함께 폐교로 향하게 되고그곳에서 이상한 물건을 만진 뒤로 그의 눈에 귀신들이 보이기 시작한다. 영혼을 먹는 식인귀들의 먹잇감이 된 최광식은 도망치다 우연히 퇴마사들의 도움을 받고목숨을 구하게 되지만 여전히 식인귀들은 그의 영혼을 노리고 있는 상황.최광식은 살아남기 위해서 어쩔 수 없이 퇴마사들을 따라가게 되고 불편한 동행을 시작하게 된다.,"스토리, 스릴러",15세 이용가,네이버
293,금요일,가슴털 로망스,https://comic.naver.com/webtoon/list?titleId=729963&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/729963/thumbnail/thumbnail_IMAG10_43c309d8-19f8-4ad6-8ad4-707208fbaeb0.jpg,갸오오,최고의 상남자가 되기 위한 여행을 떠나는 장호풍과 친구들명언범벅 눈물범벅 의리범벅 개그만화!,"스토리, 개그",전체연령가,네이버
294,금요일,역대급 영지 설계사,https://comic.naver.com/webtoon/list?titleId=777767&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/777767/thumbnail/thumbnail_IMAG10_04fe5276-ea72-459b-81bd-da73b012c24c.jpg,"문백경, 이현민 / 김현수","소설 속 귀족이 된 토목공학도 김수호. 그런데 뭐? 내 영지가 곧 망할 거라고? 그럼 살려야지. 설계하고, 건설하고, 분양해서. [전 대륙이 기다려온 특별한 기회! 퍼펙트한 교통, 최상의 학군, 쾌적한 숲세권, 원스톱 프리미엄 영지 라이프의 프론테라 남작령이 여러분을 기다립니다. 선착순 분양계약중!]","스토리, 판타지",전체연령가,네이버
295,금요일,그 기사가 레이디로 사는 법,https://comic.naver.com/webtoon/list?titleId=758675&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/758675/thumbnail/thumbnail_IMAG10_6eb1e9a6-c38b-4a88-a81d-8687f99521f1.jpg,"아인, 성혜림 / Ink.","가장 가까운 친우이자 믿었던 부관의 검이 내 몸을 관통했다.다시 눈을 떴을 땐 적국의 귀족 레이디가 되어있었다.낯설고 연약한 타인의 몸과 잃어버린 3년의 세월, 그 사이에 망해버린 나의 조국.배신의 아픔과 정체성의 혼란으로 정신을 차릴 수가 없었다.그러나 나는 결국 살아가기로 했다. 루시펠라 아이딘으로써, 검을 든 귀족 레이디로서.","스토리, 판타지",전체연령가,네이버
296,금요일,버그: 스티그마,https://comic.naver.com/webtoon/list?titleId=724431&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/724431/thumbnail/thumbnail_IMAG10_cace8173-9317-474e-bf95-dedf889ce522.jpg,해마 / 송지형,"3차 세계대전이 일어났다!최강의 연금술사와 그로 인해 태어난 초능력자들의 액션 판타지!세상에 생긴 오류 이야기 시즌2, 버그:스티그마","스토리, 판타지",12세 이용가,네이버
297,금요일,미혼남녀의 효율적 만남,https://comic.naver.com/webtoon/list?titleId=774868&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/774868/thumbnail/thumbnail_IMAG10_3bfeac25-5609-4302-b0ab-ad4a16c7abac.jpg,타리,"사랑만으론 부족하고 조건만으론 아쉬운 요즘 미혼남녀들의 효율추구 로맨스!마냥 현실적이기도, 마냥 환상을 꿈꾸기도 어려운 나이인 33세의 직장인 이의영.외모보통, 스펙보통인 그녀가 소개팅으로 두 명의 남자를 만난다.<좋아하는 부분> 타리 작가의 현실고증 로맨스 신작.","스토리, 로맨스",전체연령가,네이버
298,금요일,미친 후작을 길들이고 말았다,https://comic.naver.com/webtoon/list?titleId=778325&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/778325/thumbnail/thumbnail_IMAG10_c2207eed-17d3-4457-9c67-82f7b4a4c7cd.jpg,"로판맛집, 골지 / 이레","다이크 가문과 로마니크 황가 사이의 흑막 속에서제3황자 헤이젠에 의해 에스칼은 이용당하고,그런 그를 뒤흔드는 라라노이의 등장에 감춰진 이야기들이 하나씩 밝혀지게 된다.같은 상처를 품은 두 남자는 자신과 정반대의 빛을 가진 라라노이를 사랑하게 되고,사랑을 잘 모르는 두 남자의 삐뚤어진 애정공세는 큰 변화를 몰고오게 되는데…","스토리, 로맨스",전체연령가,네이버
299,금요일,엽사:요괴사냥꾼,https://comic.naver.com/webtoon/list?titleId=769210&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/769210/thumbnail/thumbnail_IMAG10_4c62e25c-eab7-413b-8b6b-470075b846c2.jpg,삼박,"전쟁과 요괴가 들끓는 난세의 시대.부모에게 버림받고, 생계를 위해 약초꾼 일을 하며 살아온 소년 오석.어느 날 도적의 꾀임에 넘어가 요괴에게 자신의 몸을 뺏길 뻔한다.순간적인 기지와 요괴사냥꾼인 엽사의 도움으로 살아난 오석.하지만 그의 몸 속에는 아직 요괴가 숨어있는 상태!요괴를 꺼내줄 수 있는 사람을 찾아 마을을 떠나게 되는데..","스토리, 액션",15세 이용가,네이버
300,금요일,후덜덜덜 남극전자,https://comic.naver.com/webtoon/list?titleId=732036&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/732036/thumbnail/thumbnail_IMAG10_8b515b33-a333-4be4-9d82-fd23d4337378.jpg,김민혁,"남극전자 출근 1일차, 신입사원 김정훈! 이직을 준비중입니다.","옴니버스, 개그",전체연령가,네이버
301,금요일,사람의 조각,https://comic.naver.com/webtoon/list?titleId=765821&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/765821/thumbnail/thumbnail_IMAG10_508fede6-60a7-4f46-8973-928a5771b539.jpg,신의철 / 천범식,"인간으로서의 의식은 돌아왔지만, 이미 육체는 썩어 죽어가는 ‘치유된 좀비’들.생존한 인간들을 사냥한 후, 온전한 신체를 이식받는 것만이 살아남을 수 있는 유일한 방법이다.조각난 정신과 조각난 육체, 조각난 인간성…이미 깨져버린 ‘사람의 조각’들만 남은 치유자들의 처절한 생존기!","스토리, 스릴러",15세 이용가,네이버
302,금요일,여우놀이,https://comic.naver.com/webtoon/list?titleId=768469&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/768469/thumbnail/thumbnail_IMAG10_f2a8a377-e480-4ee6-b7fd-cbeaa75136dd.jpg,황혜진,"평범하게만 살아온 박온유의 일상에 어느 날 찾아와 둘도 없는 베프가 된 ‘예쁜 애’ 신채리.두 사람은 서울 최상위 학군의 명문 고등학교 상목고에 진학하게 된 후, 모든 10대들의 워너비 ‘상목고의 여우들’을 만나 아슬아슬한 여우놀이에 휘말리게 되는데….욕망을 품은 10대 소녀들의 사랑과 우정에 관한 이야기!","스토리, 드라마",전체연령가,네이버
303,금요일,피와 나비,https://comic.naver.com/webtoon/list?titleId=749633&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/749633/thumbnail/thumbnail_IMAG10_f634f59e-1714-45cd-a7f6-17853daf80b7.jpg,레민,"어느 날 나타난 정체불명의 괴물 '벌레'와, 그에 맞서는 힘을 가진 '나비'의 아이들.","스토리, 판타지",15세 이용가,네이버
304,금요일,감자마을,https://comic.naver.com/webtoon/list?titleId=759418&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/759418/thumbnail/thumbnail_IMAG10_23004717-bb95-4c26-8986-052aa74646ac.jpg,박지독,감자 청년이 펼치는 격정막장 작물드라마!감자마을에 살고 있는 주인공 한감자는 꿈을 이루기 위해 감자마을을 떠난다.하지만 감자마을 밖은 고난과 역경 그 자체.마을을 떠나자마자 예상치 못한 살인 사건에 휘말리며 위험에 처하게 된다.과연 한감자는 무사히 살아남아 다시 감자마을로 돌아갈 수 있을 것인가?,"스토리, 개그",12세 이용가,네이버
305,금요일,네버엔딩달링,https://comic.naver.com/webtoon/list?titleId=758660&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/758660/thumbnail/thumbnail_IMAG10_5226b90b-6de4-4bdd-9bed-411bc3ecdf1f.jpg,울리,"""남자친구의 집에서 죽어있는 나를 발견했다.""복제산업으로 생명 연장이 가능한 시대. 취준생 윤하임은 이 기술을 만든 남자친구 지근후와 연애 중이다.어느 날, 하임은 우연히 그의 집에서 자신의 시체를 발견하고, 자신이 복제되고 있다는 것을 알아버렸다.끊임없이 죽고, 복제 당하는 반복으로부터 벗어날 수 있을까?","스토리, 스릴러",15세 이용가,네이버
306,금요일,"주님, 악마가 되게 해주세요!",https://comic.naver.com/webtoon/list?titleId=769567&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/769567/thumbnail/thumbnail_IMAG10_fe06aec8-eaa4-4a0f-897b-b11d70d2f5bd.jpg,불사 / 용가리,"생활고의 마녀로 불리는 소녀, 백모란.사실 그녀의 정체는 벌을 받아 인간으로 태어난 전직 악마다.몇 번의 생을 되풀이해도 인간으로 태어나는 윤회의 굴레에서 벗어나고자 이번 생에는 전생들과는 다르게 착하고 인간다운 삶을 살고자 한다.하지만 본성은 악하고, 세상은 그녀를 착하게 내버려두지 않는다. 과연 모란은 이번 생에 다시 악마로 돌아갈 수 있을까?","스토리, 개그",전체연령가,네이버
307,금요일,악몽일기,https://comic.naver.com/webtoon/list?titleId=766626&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/766626/thumbnail/thumbnail_IMAG10_b4d67898-72d3-4d57-b413-7d8bd0eb7b41.jpg,육공,"섬뜩한 악몽을 기록해둔 옴니버스식 공포 스릴러!과연 이것은 악몽일까, 현실일까?평범했던 주인공들의 삶이 기이한 악몽으로 변해간다.","옴니버스, 스릴러",15세 이용가,네이버
308,금요일,인피니티,https://comic.naver.com/webtoon/list?titleId=775140&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/775140/thumbnail/thumbnail_IMAG10_3f05ecc4-9b9a-45c5-ba62-0fe80d802a64.jpg,2오,"축구선수가 공을 무서워한다?!공만 오면 자동적으로 피하는 몸 때문에 괴로워하는 축구부 다민은 새로운 제안을 받는다.""야, 너 펜싱 해라!""인생 최대의 약점이 최대의 강점으로 인정받은 순간 다민은 새로운 세계에 발을 내딛는데...귀족 스포츠 펜싱계에 말도 안 되는 천재 등장!","스토리, 스포츠",전체연령가,네이버
309,금요일,너의 미소가 함정,https://comic.naver.com/webtoon/list?titleId=741467&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/741467/thumbnail/thumbnail_IMAG10_24734aa1-9ba3-4cbb-bafd-caeb5c3a0097.jpg,앵고,살기 뿜뿜 살벌한 여자 차백합과 빛나는 외모를 가린 남자 안기유!운명처럼 짝이 된 둘의 난감 빠방 스쿨 라이프!,"스토리, 로맨스",전체연령가,네이버
310,금요일,도무지 그애는,https://comic.naver.com/webtoon/list?titleId=761496&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/761496/thumbnail/thumbnail_IMAG10_42768598-88c0-420e-8b33-fbe12130640c.jpg,게코,"생계를 위해 아르바이트 전선에 뛰어들었으나 계속 거절만 당한 무지는지푸라기라도 잡는 심정으로 오! 해피마트 시식 아르바이트를 시작한다.낯선 환경에 주눅이 들지만, 거칠었던 그 곳의 첫인상이 조금씩 바뀌어 가는데..세상을 배워가는 수많은 '그 애'들의 이야기","스토리, 드라마",12세 이용가,네이버
311,금요일,로판 빙의 만화,https://comic.naver.com/webtoon/list?titleId=772020&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/772020/thumbnail/thumbnail_IMAG10_6db10ca2-1620-4bec-b2dd-f421a841d03c.jpg,싱난다,"읽던 소설 속 주인공이 된 고등학생 영희는 미래의 황후가 될 자신이 없어서 초장부터 원작 루트를 탈출하고 만다. 그렇게 옆나라에서 조용히 살던 어느 날, 우연히 자신과 똑같은 빙의자 철수를 만나게 되는데…. 한국에 돌아가고 싶은 이들은 원래의 세계로 돌아갈 계획을 세워보지만, 돈은 없다는 가장 큰 문제에 부딪힌다. 결국 그들은 만만한 음식 장사를 도전하게 되는데…?!","스토리, 로맨스",전체연령가,네이버
312,금요일,썸내일,https://comic.naver.com/webtoon/list?titleId=768470&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/768470/thumbnail/thumbnail_IMAG10_50772fc5-a319-4d36-ad62-b7cc07ecbcd5.jpg,봉수,"연애 리얼리티 TV쇼 <썸내일>에 출연한 '이보배'와 '오한주'.두 사람의 러브라인은 연일 화제의 중심이었고, 프로그램 역시 절정의 인기를 끈 채 종영한다.그러나 보배에게는 사실 진짜 남자 친구가 따로 있었고, 그 사실이 SNS를 통해 퍼져 나간다.","스토리, 드라마",12세 이용가,네이버
313,금요일,몽홀,https://comic.naver.com/webtoon/list?titleId=644112&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/644112/thumbnail/title_thumbnail_20150105174647_t83x90.jpg,장태산,차갑고 척박한 땅 몽홀그 곳에서 펼쳐지는 감동의 대서사시,"스토리, 시대극",전체연령가,네이버
314,금요일,빨간맛 로맨스,https://comic.naver.com/webtoon/list?titleId=776669&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/776669/thumbnail/thumbnail_IMAG10_1242ecfa-21ba-48b5-bded-a2e449457051.jpg,사지현 / 서루,"내 첫사랑은 빨간 맛이었다.'너만 보면 심장이 두근거리는 것도, 하루 종일 네 생각이 나는 것도, 네 작은 것 하나까지 점점 더 신경 쓰이는 것도 전부…… 정말 단지 네 피가 달콤하기 때문일까?","스토리, 로맨스",전체연령가,네이버
315,금요일,태권보이,https://comic.naver.com/webtoon/list?titleId=771330&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/771330/thumbnail/thumbnail_IMAG10_8f97a7dc-1a1a-4f3a-a66f-38feddf8515b.jpg,김우준,"성적도 장래희망도 애매모호, 뭐든 설렁설렁 대충이지만 알고 보면 태권도 고수인 주인공 '김인'.주변에서는 겨룰 자가 없을 만큼 출중한 실력을 자랑하지만 어쩐지 선수는 되려 하지는 않는다.태권도는 사랑하지만 겨루기는 제기차기라고?그런 인에게 운명처럼 찾아온 태권도계의 슈퍼루키 김민석과의 단 한 번의 겨루기.이제 그들은 이기기 위해, 제대로 싸우기 위해 새로운 태권도 겨루기의 장에서 맞선다!","스토리, 스포츠",12세 이용가,네이버
316,금요일,빨리감기,https://comic.naver.com/webtoon/list?titleId=764040&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/764040/thumbnail/thumbnail_IMAG10_bfd0bfbf-667e-4f37-97db-64fd7ab2798a.jpg,"포르토,홍준기 / 홍준기",시간을 빨리감을 수 있는 명지는 하굣길에 시간을 빨리 감았다가 방금 죽어버린 친구를 앞에 둔 채 정신을 차린다. 영문을 몰라 당황하는 그녀의 앞에 누군가 나타나는데...시간을 조종할 수 있는 또 다른 능력자들의 위협으로부터 명지는 자신과 주변을 지키기 위한 긴박한 싸움을 시작한다.,"스토리, 스릴러",15세 이용가,네이버
317,금요일,방과후 선녀,https://comic.naver.com/webtoon/list?titleId=761587&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/761587/thumbnail/thumbnail_IMAG10_6302d19c-adc2-456e-a257-2c3e3e1ab61b.jpg,이윤후,"""인간의 믿음이 없으면, 우리는 존재할 수 없어.""  신기를 타고났지만 신내림을 거부하며 살아온 소녀, 신선녀. 어느 날 그에게 두 신령이 찾아와 무당이 될 것을 요구한다. 예전과 같은 권능을 다시 되찾게 해준다면 소원을 한 가지 들어주겠다고 제안하는 신들. 선녀는 평화로운 방과 후를 보낼 수 있을까?","스토리, 드라마",전체연령가,네이버
318,금요일,트럼프,https://comic.naver.com/webtoon/list?titleId=524520&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/524520/thumbnail/thumbnail_IMAG10_2d94230a-1466-4eae-a829-3d177e8fb7e8.jpg,이채은,"사형 위기에 직면한 수배범 아버지와 세상 누구보다 존경하는 단장님 사이,소년의 갈등이 시작된다. <트럼프> 시즌4!","스토리, 판타지",전체연령가,네이버
319,금요일,아찔한 전남편,https://comic.naver.com/webtoon/list?titleId=769747&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/769747/thumbnail/thumbnail_IMAG10_8d458eff-dd80-4b20-84d5-9e4e8ff5e0dd.jpg,"별규, 기뭉 / 여백","국민 여배우 하은설.여배우 전성기 시절 남편과 첫눈에 반해서 결혼했고, 1년 만에 헤어졌다.대한민국 톱배우였던 하은설의 입지는 바닥까지 추락했다.하지만 하은설, 악착같이 일어나 재기에 성공했다!그리고 4년 뒤, …그가 다시 나타났다.전남편의 유혹에 넘어가지 않기 위한 은설의 힘겨운 사투!과연 성공할 수 있을까?","스토리, 로맨스",15세 이용가,네이버
320,금요일,백년게임,https://comic.naver.com/webtoon/list?titleId=751999&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/751999/thumbnail/thumbnail_IMAG10_6493e45d-5024-4b2e-836b-9fd5117b2635.jpg,하람 / 지야,"""당신의 게임은 여기까지군요"" 백 년마다 열리는 소원 그 이상을 이뤄주는 대회, 최종 우승자는 단 한 명.소년 한시준, 가족을 구하기 위해 모든 것을 걸고 치열한 전투에 뛰어든다.","스토리, 판타지",12세 이용가,네이버
321,금요일,"찬란하지 않아도 괜찮아, 새벽",https://comic.naver.com/webtoon/list?titleId=771011&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/771011/thumbnail/thumbnail_IMAG10_64fda054-f287-4502-8e1a-ff5cf09f473f.jpg,까마중,"대학 졸업 후 3년, 스물일곱이 된 '찬란'. 문화기자로 활동하며 오랜 연인 '도래'와 연애를 이어나가고 있다.모든 게 괜찮은 듯 보이지만, 불쑥불쑥 삶을 위협하는 상처의 조각들.밤이 지나면 아침이 오는 줄 알았는데, 아직은 안개 낀 새벽을 지나야 한다.여전히 찬란하지 않아도 사랑하고, 살아가는 찬란이의 일상 고백록.","에피소드, 드라마",전체연령가,네이버
322,금요일,팬시X팬시,https://comic.naver.com/webtoon/list?titleId=773475&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/773475/thumbnail/thumbnail_IMAG10_04fd9268-2ff1-4e9c-b992-0965a30b74e7.jpg,인미,"어렸을 적부터 '팬시' 덕후로 살아온 한백지, 자신만의 팬시를 만들기 위해 팬시 디자이너가 되었다!그러나 현실은 노답... 팬시 디자이너만 되면 좋아하는 건 뭐든 다 만들 것 같았는데. 현실과 타협하면서 점점 꿈을 잃어가는 백지는, 온스타그램에서 너무나 좋아하는 '도토리라떼'의 그림을 보며 하루하루 힐링한다. 어느 날, 회사에 잘 생기고 일 못하는 신입 후배가 들어온다. 어쩌다 그가 바로 자신에게 늘 영감을 주었던 '도토리라테'라는 걸 알고 놀라는 백지! 이제 드디어 그녀는 '도토리라테'와 함께 새로운 도전을 하기 시작하는데...","스토리, 로맨스",전체연령가,네이버
323,금요일,나쁜 쪽으로,https://comic.naver.com/webtoon/list?titleId=739350&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/739350/thumbnail/thumbnail_IMAG10_3ea28f5f-ee09-4fc0-8771-30572c72cb05.jpg,오은 / 이세릴,학급 회비를 훔친 오해를 받는 선에게 마리는 책임을 묻는 대신 기묘한 제안을 한다. 그것은 구원의 손길이었을까 지상최대공모전 장려상 수상작! <나쁜 쪽으로>,"스토리, 드라마",12세 이용가,네이버
324,금요일,꽃 피우는 남자,https://comic.naver.com/webtoon/list?titleId=764165&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/764165/thumbnail/thumbnail_IMAG10_ff750037-6c17-46b8-aefa-395f457ff8ae.jpg,양하,전남친에 대한 미련을 버리지 못하고 있는 대학생 한소이는 복잡한 마음을 정리하고 학업에 집중하려 한다. 학교 수업에 쓰기 위해 동네 어르신을 통해 화분을 얻는 소이. 그런데 사실 그 화분은 어떤 남자의 영혼이 갇혀있는 저주받은 화분이었다.,"스토리, 로맨스",12세 이용가,네이버
325,금요일,진짜 정말 맹세코 좋아해,https://comic.naver.com/webtoon/list?titleId=755788&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/755788/thumbnail/thumbnail_IMAG10_b3c061e2-63d3-4f8a-a0d8-3df52a084030.jpg,개차반 / 잠괴물,내 눈 앞에서 사람을 죽인 정체모를 여자. 그녀가 오늘부터 나를 <사랑>하겠다는데?! 약간은 무섭고 약간은 신경쓰이는 정체불명 그녀에게 사랑받는 구주오의 생존 일대기.,"에피소드, 로맨스",15세 이용가,네이버
326,금요일,합법해적 파르페,https://comic.naver.com/webtoon/list?titleId=729036&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/729036/thumbnail/thumbnail_IMAG10_8b9ad702-9338-47ed-aaa5-69b70efb281e.jpg,뼈피살,비범한 공주님 파르페의 신묘한 모험 판타지,"스토리, 판타지",전체연령가,네이버
327,금요일,다름이 아니라,https://comic.naver.com/webtoon/list?titleId=777853&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/777853/thumbnail/thumbnail_IMAG10_6b7b51f3-3e7c-47e8-abe9-2db32c432fe8.jpg,해미,"어린 시절, 반 아이들에게 '다름'의 초능력을 자랑하려다 거짓말쟁이로 몰리게 된 '천수'. 그 후 동네를 떠났던 천수는 7년 만에 다시 돌아오게 되고 전학 간 학교에서 다름과 재회한다. 반가운 다름과 반대로 천수는 계속 다름을 피하기만 하는데... 넌 다름이 아니라 외계인이잖아!","스토리, 드라마",전체연령가,네이버
328,금요일,킬러방 : 퍼스트 킬,https://comic.naver.com/webtoon/list?titleId=769660&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/769660/thumbnail/thumbnail_IMAG10_c6fc99ba-7a21-4ec4-ae1f-9d733dcb89b6.jpg,김도연,"특수부대 출신이지만 평범한 회사원 방의강.아내가 싸이코패스를 만나 간신히 도망친 사건을 계기로 범인을 잡겠다고 나서지만 오히려 그들에게 잡히고 만다.하지만 범인들은 서로 싸우다 죽어버리고, 그 때 방의강의 앞에 한 남자가 나타나 킬러컴퍼니에 입사하라며 명함을 건네는데...사고사 전문 성장형 킬러 방의강의 통쾌한 살인청부 스토리가 펼쳐진다.","스토리, 액션",15세 이용가,네이버
329,금요일,"행운을 빌어요, 용사님!",https://comic.naver.com/webtoon/list?titleId=775334&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/775334/thumbnail/thumbnail_IMAG10_87cbc197-780a-44eb-8d3c-25aa7a0642eb.jpg,송현주,"전생에 무찌른 마왕이 현생의 직장 상사?!마왕을 무찌른 용사의 기억을 가지고 다시 태어난 평범한 직장인 백영웅!용사의 기억이 도움이 된 건 어릴 적 웹소설을 썼을 때뿐! 영웅은 현실에서 쓸모없는 전생의 기억을 아쉬워하며 가까스로 대기업인 대룡 ENT의 대표 이사 비서실에 취직한다. 그런데 처음 만난 대표 이사 도연화에게 전생에서 경험한 적 있는 긴장감과 떨림을 느끼는데…? 이건 마치, 아주 강한 마수를 마주했을 때와 같아…!!전생 마왕, 대표 이사와 전생 용사, 말단 비서의 지독하게 얽힌 로맨스!","스토리, 로맨스",전체연령가,네이버
330,금요일,강림전기 개정기,https://comic.naver.com/webtoon/list?titleId=762777&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/762777/thumbnail/thumbnail_IMAG10_2786b230-7585-4c95-80e8-16e8e8fa9f2d.jpg,철무장미 / 장군,"얼굴 학력 성품 모든 것이 완벽한 전교 1등 우등생 하린.그런 그의 옆자리를 차지한 괴상한 전학생이, 오늘부터 하린을 죽이겠다는데?!무협 소설 <강림전기>에서 튀어나온 악마, 최강림과의 파란만장 학교생활 판타지.","에피소드, 액션",12세 이용가,네이버
331,금요일,매지컬 메디컬,https://comic.naver.com/webtoon/list?titleId=753806&weekday=fri,https://shared-comic.pstatic.net/thumb/webtoon/753806/thumbnail/thumbnail_IMAG10_328c4831-4ed7-4873-ac73-626f9613f445.jpg,지공,날 구하러 온 마법 세계 힐러,"스토리, 드라마",12세 이용가,네이버
332,토요일,호랑이형님,https://comic.naver.com/webtoon/list?titleId=650305&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/650305/thumbnail/title_thumbnail_20161209212128_t83x90.jpg,이상규,신비한 힘을 가진 아이를 이용하여 세상을 지배하려는 반인반수 흰눈썹! 그리고 얼떨결에 아이의 보호자가 된 괴물호랑이 빠르와 착호갑사 지망생 가우리!이제 힘을 합쳐 흰눈썹으로부터 아이와 세상을 지켜라!!!,"스토리, 판타지",15세 이용가,네이버
333,토요일,프리드로우,https://comic.naver.com/webtoon/list?titleId=597447&weekday=sat,https://shared-comic.pstatic.net/thumb/webtoon/597447/thumbnail/title_thumbnail_20131102162055_t83x90.jpg,전선욱,한태성을 중심으로 벌어지는 다양한 청춘들의 스펙타클한 학원 시트콤 드라마,"스토리, 드라마",15세 이용가,네이버
